State,fips,stname,year,Month,Total_Victims_Killed,Total_Victims_Wounded,Total_Number_Victims,Number_of_Incidents,Treated,total_donation_amount,total_donation_count,republican_donation_amount,republican_donation_count,democrat_donation_amount,democrat_donation_count,rep_minus_dem_amount,rep_minus_dem_count,median_income,white_pct,black_pct,asian_pct,other_race_pct,unemployed_pct,some_college_pct,bachelors_pct,Mean_HFR,total_donation_amount_GVP,total_donation_count_GVP
NM,35,New Mexico,2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,41963,0.7169,0.0213,0.0123,0.1264,0.1109,0.0589,0.1444,0.373229516750487,0,0
NM,35,New Mexico,2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,41963,0.7169,0.0213,0.0123,0.1264,0.1109,0.0589,0.1444,0.373229516750487,0,0
NM,35,New Mexico,2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41963,0.7169,0.0213,0.0123,0.1264,0.1109,0.0589,0.1444,0.373229516750487,0,0
NM,35,New Mexico,2011,10,0,0,0,0,0,0,0,0,0,0,0,0,0,41963,0.7169,0.0213,0.0123,0.1264,0.1109,0.0589,0.1444,0.373229516750487,0,0
NM,35,New Mexico,2011,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41963,0.7169,0.0213,0.0123,0.1264,0.1109,0.0589,0.1444,0.373229516750487,0,0
NM,35,New Mexico,2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,41963,0.7169,0.0213,0.0123,0.1264,0.1109,0.0589,0.1444,0.373229516750487,0,0
NM,35,New Mexico,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,11,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,42558,0.7192,0.0205,0.0133,0.1223,0.1016,0.0573,0.1489,0.372484618062235,0,0
NM,35,New Mexico,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,4,0,0,0,1,1,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,8,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,0.7527,0.02,0.0136,0.0889,0.091,0.0572,0.15,0.375325614857233,0,0
NM,35,New Mexico,2014,1,0,2,2,1,1,1000,1,1000,1,0,0,1000,1,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,4,0,0,0,0,0,1000,1,1000,1,0,0,1000,1,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,6,0,0,0,0,0,10400,2,10400,2,0,0,10400,2,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,7,0,0,0,0,0,500,1,500,1,0,0,500,1,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,9,0,0,0,0,0,1000,1,1000,1,0,0,1000,1,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2014,12,0,0,0,0,0,0,0,0,0,0,0,0,0,44803,0.7314,0.0198,0.0151,0.10780000000000001,0.0861,0.0595,0.1506,0.369130278262043,0,0
NM,35,New Mexico,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,8,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,11,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2015,12,0,0,0,0,0,0,0,0,0,0,0,0,0,45382,0.7341,0.023,0.014,0.1015,0.0734,0.0623,0.1438,0.368016516543998,0,0
NM,35,New Mexico,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,7,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,46748,0.7398,0.0197,0.0155,0.0992,0.0742,0.0611,0.155,0.369984080301705,0,0
NM,35,New Mexico,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,9,0,0,0,0,0,800,1,800,1,0,0,800,1,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,10,0,0,0,0,0,3000,1,3000,1,0,0,3000,1,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2017,12,2,0,2,1,1,0,0,0,0,0,0,0,0,46744,0.7576,0.0213,0.0141,0.0771,0.065,0.0625,0.1524,0.377953877520377,0,0
NM,35,New Mexico,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,4,0,1,1,1,1,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,11000,2
NM,35,New Mexico,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,9,0,0,0,0,0,5000,1,5000,1,0,0,5000,1,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,5500,1
NM,35,New Mexico,2018,11,0,0,0,0,0,1500,1,1500,1,0,0,1500,1,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,0.7635,0.022,0.0163,0.0692,0.0603,0.0615,0.1565,0.376448946509284,0,0
NM,35,New Mexico,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,2,0,0,0,1,1,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,9,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2019,12,0,0,0,1,1,0,0,0,0,0,0,0,0,51945,0.7392,0.0231,0.0174,0.0903,0.054,0.0619,0.1552,0.376448946509284,0,0
NM,35,New Mexico,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,2,0,0,0,1,1,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,2500,1
NM,35,New Mexico,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,9,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,0.7,0.0207,0.0161,0.0881,0.065,0.0631,0.1582,0.376448946509284,0,0
NM,35,New Mexico,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,8,1,0,1,1,1,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,9,0,0,0,1,1,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,10,0,0,0,1,1,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,11,0,3,3,2,1,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2021,12,0,0,0,0,0,0,0,0,0,0,0,0,0,53992,0.4514,0.0202,0.0164,0.1429,0.0772,0.0673,0.1598,0.376448946509284,0,0
NM,35,New Mexico,2022,1,0,0,0,1,1,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,2,1,0,1,1,1,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,3,0,0,0,1,1,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,10400,1
NM,35,New Mexico,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,8,0,0,0,1,1,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,9,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,10400,1
NM,35,New Mexico,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2022,12,0,0,0,0,0,0,0,0,0,0,0,0,0,59726,0.4637,0.0213,0.0181,0.1511,0.0471,0.0657,0.1694,0.376448946509284,0,0
NM,35,New Mexico,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,5,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,6,0,1,1,1,1,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,8,1,0,1,1,1,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
NM,35,New Mexico,2023,12,1,0,1,1,1,0,0,0,0,0,0,0,0,62268,0.4752,0.02,0.0183,0.1304,0.0472,0.0673,0.175,0.376448946509284,0,0
